Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Премиум_batch_1,Комбинирование,521,525,4
Семейный_batch_1,Смешивание,521,531,10
Батон Нарезной_batch_3,Выпекание,525,542,17
Премиум_batch_1,Смешивание,525,535,10
Чиабатта_batch_1,Комбинирование,525,529,4
Батон Нарезной_batch_1,Формовка,526,537,11
Булочка для гамбургера большой с кунжутом_batch_3,Комбинирование,529,550,21
Чиабатта_batch_1,Смешивание,529,539,10
Семейный_batch_1,Формовка,531,542,11
Батон Нарезной_batch_1,Расстойка,537,562,25
Батон Нарезной_batch_2,Остывание,537,597,60
Премиум_batch_1,Формовка,537,539,2
Семейный_batch_2,Смешивание,537,547,10
Сэндвич_batch_2,Комбинирование,537,558,21
Премиум_batch_1,Расстойка,539,564,25
Чиабатта_batch_1,Формовка,539,541,2
Семейный_batch_3,Выпекание,541,558,17
Чиабатта_batch_1,Расстойка,541,566,25
Батон Нарезной_batch_3,Остывание,542,602,60
Семейный_batch_1,Расстойка,542,567,25
Жайлы_batch_1,Выпекание,546,563,17
Семейный_batch_2,Формовка,547,558,11
Булочка для гамбургера большой с кунжутом_batch_11,Комбинирование,550,571,21
Булочка для гамбургера большой с кунжутом_batch_3,Смешивание,550,560,10
Булочка для гамбургера большой с кунжутом_batch_2,Комбинирование,558,579,21
Семейный_batch_2,Расстойка,558,583,25
Семейный_batch_3,Остывание,558,618,60
Сэндвич_batch_2,Смешивание,558,568,10
Булочка для гамбургера большой с кунжутом_batch_3,Формовка,560,571,11
Батон Нарезной_batch_1,Выпекание,562,579,17
Жайлы_batch_1,Остывание,563,623,60
Премиум_batch_1,Выпекание,564,589,25
Чиабатта_batch_1,Выпекание,566,591,25
Семейный_batch_1,Выпекание,567,584,17
Сэндвич_batch_2,Формовка,568,579,11
Булочка для гамбургера большой с кунжутом_batch_11,Смешивание,571,581,10
Булочка для гамбургера большой с кунжутом_batch_3,Расстойка,571,596,25
Сэндвич_batch_9,Комбинирование,571,592,21
Батон Нарезной_batch_1,Остывание,579,639,60
Булочка для гамбургера большой с кунжутом_batch_2,Смешивание,579,589,10
Булочка для гамбургера большой с кунжутом_batch_6,Комбинирование,579,600,21
Сэндвич_batch_2,Расстойка,579,604,25
Булочка для гамбургера большой с кунжутом_batch_11,Формовка,581,592,11
Семейный_batch_2,Выпекание,583,600,17
Семейный_batch_1,Остывание,584,644,60
Булочка для гамбургера большой с кунжутом_batch_2,Формовка,589,600,11
Премиум_batch_1,Остывание,589,664,75
Чиабатта_batch_1,Остывание,591,666,75
Булочка для гамбургера большой с кунжутом_batch_11,Расстойка,592,617,25
Сэндвич_batch_7,Комбинирование,592,613,21
Сэндвич_batch_9,Смешивание,592,602,10
Булочка для гамбургера большой с кунжутом_batch_3,Выпекание,596,618,22
Булочка для гамбургера большой с кунжутом_batch_13,Комбинирование,600,621,21
Булочка для гамбургера большой с кунжутом_batch_2,Расстойка,600,625,25
Булочка для гамбургера большой с кунжутом_batch_6,Смешивание,600,610,10
Семейный_batch_2,Остывание,600,660,60
Сэндвич_batch_9,Формовка,602,613,11
Сэндвич_batch_2,Выпекание,604,626,22
Булочка для гамбургера большой с кунжутом_batch_6,Формовка,610,621,11
Булочка для гамбургера большой с кунжутом_batch_1,Комбинирование,613,634,21
Сэндвич_batch_7,Смешивание,613,623,10
Сэндвич_batch_9,Расстойка,613,638,25
Булочка для гамбургера большой с кунжутом_batch_11,Выпекание,617,639,22
Булочка для гамбургера большой с кунжутом_batch_3,Остывание,618,663,45
Булочка для гамбургера большой с кунжутом_batch_13,Смешивание,621,631,10
Булочка для гамбургера большой с кунжутом_batch_6,Расстойка,621,646,25
Сэндвич_batch_6,Комбинирование,621,642,21
Сэндвич_batch_7,Формовка,623,634,11
Булочка для гамбургера большой с кунжутом_batch_2,Выпекание,625,647,22
Сэндвич_batch_2,Остывание,626,671,45
Булочка для гамбургера большой с кунжутом_batch_13,Формовка,631,642,11
Булочка для гамбургера большой с кунжутом_batch_1,Смешивание,634,644,10
Сэндвич_batch_5,Комбинирование,634,655,21
Сэндвич_batch_7,Расстойка,634,659,25
Сэндвич_batch_9,Выпекание,638,660,22
Булочка для гамбургера большой с кунжутом_batch_11,Остывание,639,684,45
Булочка для гамбургера большой с кунжутом_batch_13,Расстойка,642,667,25
Сэндвич_batch_10,Комбинирование,642,663,21
Сэндвич_batch_6,Смешивание,642,652,10
Булочка для гамбургера большой с кунжутом_batch_1,Формовка,644,655,11
Булочка для гамбургера большой с кунжутом_batch_6,Выпекание,646,668,22
Булочка для гамбургера большой с кунжутом_batch_2,Остывание,647,692,45
Сэндвич_batch_6,Формовка,652,663,11
Булочка для гамбургера большой с кунжутом_batch_1,Расстойка,655,680,25
Сэндвич_batch_11,Комбинирование,655,676,21
Сэндвич_batch_5,Смешивание,655,665,10
Сэндвич_batch_7,Выпекание,659,681,22
Сэндвич_batch_9,Остывание,660,705,45
Булочка для гамбургера большой с кунжутом_batch_9,Комбинирование,663,684,21
Сэндвич_batch_10,Смешивание,663,673,10
Сэндвич_batch_6,Расстойка,663,688,25
Сэндвич_batch_5,Формовка,665,676,11
Булочка для гамбургера большой с кунжутом_batch_13,Выпекание,667,689,22
Булочка для гамбургера большой с кунжутом_batch_6,Остывание,668,713,45
Сэндвич_batch_10,Формовка,673,684,11
Булочка для гамбургера большой с кунжутом_batch_5,Комбинирование,676,697,21
Сэндвич_batch_11,Смешивание,676,686,10
Сэндвич_batch_5,Расстойка,676,701,25
Булочка для гамбургера большой с кунжутом_batch_1,Выпекание,680,702,22
Сэндвич_batch_7,Остывание,681,726,45
Булочка для гамбургера большой с кунжутом_batch_9,Смешивание,684,694,10
Булочка для хотдога штучно_batch_1,Комбинирование,684,705,21
Сэндвич_batch_10,Расстойка,684,709,25
Сэндвич_batch_11,Формовка,686,697,11
Сэндвич_batch_6,Выпекание,688,710,22
Булочка для гамбургера большой с кунжутом_batch_13,Остывание,689,734,45
Булочка для гамбургера большой с кунжутом_batch_9,Формовка,694,705,11
Береке_batch_1,Комбинирование,697,718,21
Булочка для гамбургера большой с кунжутом_batch_5,Смешивание,697,707,10
Сэндвич_batch_11,Расстойка,697,722,25
