Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Булочка для гамбургера большой с кунжутом_batch_7,Остывание,697,742,45
Отрубной (общий)_batch_1,Формовка,702,713,11
Багет луковый_batch_1,Комбинирование,705,717,12
Сэндвич_batch_14,Смешивание,705,715,10
Сэндвич_batch_21,Расстойка,705,730,25
Сэндвич_batch_17,Выпекание,709,731,22
Булочка для гамбургера большой с кунжутом_batch_9,Смешивание,713,723,10
Жайлы_batch_1,Остывание,713,773,60
Отрубной (общий)_batch_1,Расстойка,713,738,25
Формовой_batch_15,Комбинирование,713,734,21
Мини формовой_batch_2,Остывание,714,804,90
Сэндвич_batch_14,Формовка,715,726,11
Багет луковый_batch_1,Смешивание,717,727,10
Багет новый_batch_1,Выпекание,717,742,25
Хлеб «Тартин бездрожжевой»_batch_1,Комбинирование,717,720,3
Формовой_batch_12,Комбинирование,720,741,21
Булочка для гамбургера большой с кунжутом_batch_9,Формовка,723,734,11
Хлеб «Тартин бездрожжевой»_batch_1,Смешивание,723,733,10
Сэндвич_batch_14,Расстойка,726,751,25
Багет луковый_batch_1,Формовка,727,734,7
Сэндвич_batch_21,Выпекание,730,752,22
Сэндвич_batch_17,Остывание,731,776,45
Багет луковый_batch_1,Расстойка,734,754,20
Булочка для гамбургера большой с кунжутом_batch_5,Комбинирование,734,755,21
Булочка для гамбургера большой с кунжутом_batch_9,Расстойка,734,759,25
Формовой_batch_15,Смешивание,734,746,12
Хлеб «Тартин бездрожжевой»_batch_1,Формовка,734,736,2
Формовой_batch_14,Остывание,735,825,90
Хлеб «Тартин бездрожжевой»_batch_1,Расстойка,736,756,20
Отрубной (общий)_batch_1,Выпекание,738,755,17
Сэндвич_batch_18,Комбинирование,741,762,21
Формовой_batch_12,Смешивание,741,753,12
Багет новый_batch_1,Остывание,742,817,75
Формовой_batch_15,Формовка,746,757,11
Сэндвич_batch_14,Выпекание,751,773,22
Сэндвич_batch_21,Остывание,752,797,45
Формовой_batch_12,Формовка,753,764,11
Багет луковый_batch_1,Выпекание,754,772,18
Булочка для гамбургера большой с кунжутом_batch_5,Смешивание,755,765,10
Любимый_batch_3,Комбинирование,755,776,21
Отрубной (общий)_batch_1,Остывание,755,815,60
Хлеб «Тартин бездрожжевой»_batch_1,Выпекание,756,772,16
Формовой_batch_15,Расстойка,757,782,25
Булочка для гамбургера большой с кунжутом_batch_9,Выпекание,759,781,22
Сэндвич_batch_18,Смешивание,762,772,10
Сэндвич_batch_8,Комбинирование,762,783,21
Формовой_batch_12,Расстойка,764,789,25
Булочка для гамбургера большой с кунжутом_batch_5,Формовка,765,776,11
Багет луковый_batch_1,Остывание,772,817,45
Сэндвич_batch_18,Формовка,772,783,11
Хлеб «Тартин бездрожжевой»_batch_1,Остывание,772,832,60
Сэндвич_batch_14,Остывание,773,818,45
Булочка для гамбургера большой с кунжутом_batch_3,Комбинирование,776,797,21
Булочка для гамбургера большой с кунжутом_batch_5,Расстойка,776,801,25
Любимый_batch_3,Смешивание,776,786,10
Булочка для гамбургера большой с кунжутом_batch_9,Остывание,781,826,45
Формовой_batch_15,Выпекание,782,827,45
Сэндвич_batch_18,Расстойка,783,808,25
Сэндвич_batch_8,Смешивание,783,793,10
Хлеб «Зерновой»_batch_1,Комбинирование,783,804,21
Любимый_batch_3,Формовка,786,797,11
